1.478792360186081678e-01,2.101710366172563071e-01,2.327342942423845373e-01,1.912708179361667649e-01,2.179446151855841951e-01
1.412640052746978458e-01,1.754630919127576905e-01,2.329584915361325448e-01,2.049384331151239969e-01,2.453759781612878110e-01
1.437269384605963374e-01,1.686497859619104922e-01,2.845868577557246759e-01,2.164059977011257019e-01,1.866304201206427371e-01
1.417742148868007535e-01,2.146730823964239365e-01,2.501773643959050997e-01,1.947309020556327874e-01,1.986444362652373674e-01
1.418957489958055929e-01,2.131669083953597055e-01,2.753997367748059477e-01,1.892507869851588476e-01,1.802868188488699064e-01
1.342188332673380224e-01,2.030676266991535139e-01,2.730694735557753217e-01,1.990718491064186468e-01,1.905722173713144951e-01
1.684553091898756405e-01,2.185301049609517099e-01,2.537362867888968143e-01,1.601272831581228850e-01,1.991510159021529225e-01
1.584666193984295701e-01,2.085649671574877073e-01,2.594584669920592668e-01,1.680406729155775047e-01,2.054692735364459510e-01
1.976598942465929154e-01,1.830955828654782791e-01,2.471433782638695065e-01,1.854540420511510690e-01,1.866471025729083133e-01
1.675607701136243022e-01,1.745809432969543940e-01,2.443715701438812227e-01,1.885771322633561231e-01,2.249095841821840136e-01
1.866388801173502199e-01,1.858945622572322764e-01,2.565248404074411126e-01,1.578336966628094140e-01,2.131080205551668660e-01
2.031838412401031080e-01,1.695613212596044361e-01,2.158250444237720389e-01,1.517832464319369967e-01,2.596465466445833647e-01
2.227067869366000652e-01,1.742685654934386652e-01,2.471684389996589848e-01,1.648772861023836411e-01,1.909789224679185882e-01
2.072920644624647590e-01,1.725597681166442798e-01,2.445447711393327894e-01,1.596138449533373860e-01,2.159895513282208135e-01
1.730094590820162315e-01,1.700464749075228377e-01,2.843655972173554369e-01,1.318961393743531829e-01,2.406823294187523943e-01
2.059981870231599455e-01,1.862435557319917223e-01,2.755622221272446826e-01,1.345734935433504642e-01,1.976225415742531299e-01
2.128807182380416108e-01,2.239480973941005981e-01,2.413063023296346810e-01,1.343587579663897691e-01,1.875061240718334243e-01
1.974312394853304231e-01,2.267728326490714430e-01,2.304420111244752378e-01,1.395770439609075875e-01,2.057768727802153363e-01
2.050798900857008222e-01,2.405611197106014287e-01,2.372393468984480280e-01,1.193786570041772688e-01,1.977409863010723967e-01
2.159727273129112279e-01,2.360654866282037578e-01,2.143907379028969218e-01,1.206025190733951702e-01,2.129685290825928667e-01
1.984934165091746805e-01,2.591320516305576360e-01,2.456784322555916888e-01,9.227617359144264786e-02,2.044199260132333329e-01
2.255695695924528343e-01,2.147937877904228521e-01,2.222101070847997129e-01,1.119054545096431902e-01,2.255210810226813689e-01
2.216430932322529523e-01,2.354211073028375789e-01,2.210884957828395114e-01,1.070060336169998821e-01,2.148412700650699225e-01
1.672907864238852294e-01,2.294075326991425745e-01,2.648745875137902828e-01,1.264168620349697403e-01,2.120102313282121731e-01
2.229596861256279983e-01,1.682385892882747314e-01,2.292564787019932548e-01,1.307007408635073864e-01,2.488445050205966569e-01
2.212994250854236344e-01,1.953740955095248366e-01,1.896927257897448038e-01,1.460967984243514983e-01,2.475369551909551991e-01
1.790133157700499744e-01,2.021180436615798992e-01,1.953215456554924512e-01,1.731883544080496939e-01,2.503587405048279257e-01
1.563784556801659231e-01,2.508528078110924819e-01,1.769799384003288290e-01,1.478098121781155350e-01,2.679789859302972865e-01
1.435993559038827028e-01,2.472191958981027893e-01,2.138565251911300757e-01,1.269411522103583434e-01,2.683837707965261443e-01
1.626331233778461893e-01,2.433064258821617809e-01,2.088960385794823571e-01,1.318515313651964505e-01,2.533128807953132777e-01
1.642920343534074457e-01,2.504815556418726330e-01,1.852961656827326609e-01,1.616269774085095090e-01,2.383032669134777515e-01
1.742935473700414351e-01,1.852603792618381928e-01,2.128638452202314402e-01,1.647223371962196203e-01,2.628598909516691728e-01
1.570633617622852751e-01,1.945721911623770894e-01,2.176336440253148208e-01,1.477040625944887053e-01,2.830267404555340538e-01
1.293806681547323978e-01,1.780143718553031384e-01,2.321326857678849831e-01,1.555230843040564248e-01,3.049491899180231114e-01
1.416336923994309938e-01,2.289572355195127473e-01,2.453071495065080598e-01,1.311349516161595952e-01,2.529669709583885484e-01
1.409239405946980384e-01,2.031520957322663634e-01,2.041475222875809292e-01,1.571663090456447143e-01,2.946101323398100380e-01
1.304865910546784968e-01,1.932571223625078882e-01,2.445316691909572571e-01,1.701204026172845329e-01,2.616042147745717417e-01
1.200631557283610013e-01,2.497566365331243821e-01,1.994425397296866465e-01,1.668125506370055078e-01,2.639251173718223931e-01
1.207085763788307980e-01,2.056128900447855290e-01,2.391448393184189836e-01,1.580049756261218963e-01,2.765287186318428625e-01
1.189313732374722016e-01,2.205988608129341721e-01,2.407914611380447267e-01,1.706986069997547262e-01,2.489796978117941872e-01
1.199004965523414734e-01,1.893626102257739974e-01,2.653379301558555503e-01,1.759474569191389337e-01,2.494515061468899619e-01
1.175522636849986868e-01,2.000718876032793747e-01,2.743636327907116867e-01,1.629117366979663251e-01,2.451004792230438711e-01
1.070320298290164396e-01,1.617833720246461826e-01,2.322977612530850722e-01,1.529807978823439496e-01,3.459060390109084393e-01
9.293140013318224035e-02,2.121372811680839465e-01,2.727826698242323267e-01,1.592297205990492737e-01,2.629189282754521018e-01
1.357221210867279038e-01,1.855002828152031991e-01,2.467219224868058558e-01,1.576807361408124886e-01,2.743749374704505528e-01
1.265080865000402788e-01,2.077735576009205332e-01,2.361929642559878195e-01,1.016018362726842927e-01,3.279235553703669925e-01
1.414439675979776712e-01,1.382626861919067085e-01,3.367222397191032557e-01,1.583721129913187031e-01,2.251989934996936615e-01
1.407550989759175641e-01,1.622568633132193405e-01,3.256406930673913513e-01,1.231328225755217720e-01,2.482145220679499442e-01
1.972878405824834980e-01,2.127741000388347625e-01,2.665790651906967956e-01,1.299145362573040918e-01,1.934444579306808520e-01
1.567725807153400874e-01,1.783854866387618310e-01,2.440306168177648616e-01,1.483727984587302762e-01,2.724385173694029438e-01
1.208556817434496139e-01,1.940941912342376841e-01,2.810501478862341140e-01,1.041317194803408758e-01,2.998682596557376567e-01
1.200661995385290531e-01,1.707123429891227451e-01,3.127783737529399866e-01,1.044653516053167391e-01,2.919777321140914483e-01
