1.345581335820581481e-01,2.018470534467876887e-01,2.013413155726584414e-01,1.567866488910689693e-01,3.054668485074267248e-01
2.254315961258462619e-01,2.367579716282487978e-01,1.761492779207169956e-01,1.871698792926503874e-01,1.744912750325375295e-01
1.756793022454371245e-01,1.760753269900298124e-01,1.105090278423088018e-01,2.581262398810640901e-01,2.796101030411601851e-01
1.894396892716635750e-01,6.482815318205079058e-02,2.347687400897423560e-01,2.842804146812603627e-01,2.266830027752830268e-01
2.045322842973525956e-01,9.370139490604391386e-02,2.575605086515245779e-01,2.490460040419668897e-01,1.951598081031119536e-01
2.875985449858425858e-01,1.535527546978721625e-01,2.663177664236641151e-01,1.568715184870840273e-01,1.356594154055371093e-01
2.007963820894196616e-01,1.792119418575061629e-01,3.538239675843031229e-01,1.534942276522644755e-01,1.126734808165064800e-01
2.783739549020805559e-01,7.424043228091543878e-02,3.232849208493753235e-01,1.099768159959894215e-01,2.141238759716391493e-01
1.916191420575463489e-01,1.284800735263172677e-01,3.821998553864396353e-01,7.527654078299504670e-02,2.224243882467017430e-01
2.660645027014886810e-01,9.366292968780916273e-02,2.654158302294398197e-01,1.309701138961499867e-01,2.438866234851123638e-01
2.686989698465056531e-01,1.124035045616506023e-01,3.157480598410799533e-01,1.019568897690717180e-01,2.011925759816920734e-01
2.389556486680619596e-01,1.567083068619277431e-01,2.345978834761852372e-01,1.436911289609538456e-01,2.260470320328711591e-01
1.057616153466199443e-01,3.678845116498187795e-01,2.502834692096547742e-01,1.252754606117757463e-01,1.507949431821306863e-01
1.043018609525984131e-01,3.167840263348743468e-01,1.883978807843805225e-01,1.775341717649329687e-01,2.129820601632137489e-01
1.784885348884173994e-01,3.218062888948912126e-01,2.115013488375121486e-01,1.193429491350780636e-01,1.688608782441012313e-01
8.432886228487407321e-02,4.439551567617174843e-01,1.367796383645517588e-01,1.548075727009788349e-01,1.801287698878778210e-01
6.467992298444240340e-02,4.799914242374948570e-01,1.460849497660079988e-01,1.243724442868656965e-01,1.848712587251891137e-01
1.157542512308021437e-01,4.264443014352199413e-01,1.472611387528837412e-01,1.358788988575858059e-01,1.746614097235083263e-01
2.394640636189105665e-01,2.894339890613366606e-01,2.168190728930144973e-01,1.755350849161711191e-01,7.874778951056711496e-02
1.392243843427936056e-01,2.199179282913675815e-01,1.292828176101110116e-01,3.651572539324129951e-01,1.464176158233149450e-01
8.718908230581888519e-02,1.620856343563246149e-01,1.474268605782506347e-01,3.727858393749631793e-01,2.305125833846425887e-01
1.754348803506544929e-01,1.985798294597320157e-01,1.081910738075612388e-01,3.209508524881456437e-01,1.968433638939067198e-01
2.396849565994112197e-01,1.062447411796259983e-01,1.407050450093676464e-01,3.440852914357508396e-01,1.692799657758444209e-01
1.902022899007591861e-01,1.127167585956747320e-01,1.561489503471041318e-01,3.477525072552600793e-01,1.931794939012018153e-01
1.487052765026609102e-01,1.589300141738956285e-01,1.170241374383924199e-01,3.307218916171422718e-01,2.446186802679088390e-01
