1.613488392338853772e-01,1.899964622327476038e-01,2.266111740386333728e-01,2.164208023258614721e-01,2.056227221688720352e-01
2.132978751415058050e-01,1.329453475290200970e-01,2.007272244801145411e-01,2.197864908511767412e-01,2.332430619981828990e-01
1.802779025582026684e-01,1.845296072038751234e-01,1.966928673405618222e-01,1.926970155806869700e-01,2.458026073166734715e-01
2.162427101969663645e-01,1.606386749314542561e-01,1.464946247448637162e-01,2.126106039549191806e-01,2.640133861717965935e-01
2.167432572660647205e-01,1.713350868527938331e-01,1.855504718783981544e-01,1.970103447765055027e-01,2.293608392262376783e-01
2.060045149805052600e-01,1.524577792831589285e-01,1.719119236565219699e-01,2.221156954259225769e-01,2.475100866538911537e-01
2.000611842977698951e-01,1.821518662110964137e-01,2.327051959781906709e-01,1.889454664894024416e-01,1.961362870235406064e-01
2.065479915434582092e-01,1.813591757982807307e-01,2.109108980474962702e-01,2.024874447172372027e-01,1.986944898935276149e-01
1.893427603722371011e-01,1.481290485904770970e-01,2.184445162030516641e-01,2.253703851177619177e-01,2.187132897164721923e-01
1.454109856777683896e-01,1.326682231885411567e-01,2.450974705841204582e-01,2.565661729175540695e-01,2.202571476320158705e-01
1.708970673106641469e-01,1.555107325500416082e-01,2.700946171747297120e-01,2.019979743227003355e-01,2.014996086418643084e-01
1.480254332183325860e-01,2.194899234733041771e-01,2.628031425438067115e-01,1.891044589630217210e-01,1.805770418015348322e-01
1.746479385278376373e-01,1.807486512075088814e-01,2.723748704471901094e-01,2.317797432107483735e-01,1.404487966067150262e-01
1.999145027579142253e-01,1.607320352451294954e-01,3.147726777802722919e-01,1.510228969003238053e-01,1.735578873163600988e-01
1.688878255955453822e-01,1.515473195021946884e-01,2.924609005030674447e-01,2.127799786635691526e-01,1.743239757356232211e-01
1.588213938416861148e-01,1.397237408917403612e-01,2.568669712486114642e-01,2.365206732752077046e-01,2.080672207427543552e-01
1.756703988792468474e-01,1.776385802013316917e-01,2.613367296510223370e-01,2.042294346937366945e-01,1.811248565746624573e-01
1.744533828169752832e-01,2.283462186390999293e-01,1.267890346823742631e-01,2.364779557313494429e-01,2.339334081302011648e-01
1.556132769892984158e-01,2.368078939143964390e-01,1.535703817868676047e-01,2.155548506352914506e-01,2.384535966741460900e-01
1.697337219924605345e-01,2.086497198774797390e-01,1.437328934913661427e-01,2.126793043877543699e-01,2.652043602509391307e-01
1.927816064964911480e-01,1.860601034008258214e-01,1.594899313671704344e-01,2.248476070278068173e-01,2.368207517077057511e-01
2.062301979276579267e-01,1.731079271837705214e-01,1.768532815115726742e-01,2.196424372897072541e-01,2.241661560872915127e-01
1.993485577613755555e-01,2.080124623938834350e-01,1.650436470151904478e-01,2.027158701131208107e-01,2.248794627164297788e-01
2.248508718114081706e-01,2.416253762841618080e-01,1.500311261298601373e-01,1.770376220370086517e-01,2.064550037375611768e-01
1.919093745311662158e-01,1.519658516612807930e-01,1.889425115495641794e-01,2.188836062414946659e-01,2.482986560164941181e-01
1.882858509240302181e-01,1.807845639800008675e-01,1.771570311112704299e-01,2.457001741435403952e-01,2.080723798411580894e-01
1.852615189974143317e-01,1.524431727409350235e-01,1.883092041892573676e-01,2.454029090003490843e-01,2.285831950720440542e-01
1.755957975189083309e-01,1.687228674777342952e-01,2.038140219481061055e-01,2.079889567893916658e-01,2.438783562658596027e-01
2.019947654477405874e-01,1.501002232930486457e-01,1.886493377322113474e-01,2.303681923752251282e-01,2.288874811517743191e-01
2.063620825259067371e-01,1.434119420671366163e-01,1.979300510748485120e-01,1.665624513839096266e-01,2.857334729481985636e-01
2.518400030670008838e-01,8.471945937822081274e-02,2.304203277262184824e-01,1.329194321423555203e-01,3.001007776862043008e-01
2.060246785115114887e-01,1.098810365966167990e-01,2.643114652626046834e-01,1.485259248067952453e-01,2.712568948224717280e-01
2.310406893906640780e-01,9.292109282505688073e-02,1.990982462560567101e-01,1.866383281522400739e-01,2.903016433759822434e-01
2.176493178164812248e-01,1.014371623387501087e-01,1.929269178294450160e-01,1.967976345106432490e-01,2.911889675046803183e-01
1.901275585950056579e-01,1.075263070025941348e-01,2.447006884734134191e-01,1.847182220597603231e-01,2.729272238692265207e-01
1.891992003477726281e-01,1.377419458482907200e-01,2.745744776747056637e-01,1.746007487097895328e-01,2.238836274194414278e-01
1.748979246943586641e-01,1.517089041216043988e-01,3.086049539515255402e-01,1.539220592122742537e-01,2.108661580202371710e-01
2.067453788247835544e-01,1.605347653807104313e-01,3.075609411551231132e-01,1.584965661776689683e-01,1.666623484617139328e-01
2.260600041091187229e-01,1.777547245629286232e-01,2.086872731239592660e-01,2.199905844270904631e-01,1.675074137769029803e-01
2.477578150895380915e-01,1.752378959785466650e-01,2.304199649045466924e-01,1.619860801050609922e-01,1.845982439223074756e-01
3.136848683632048607e-01,1.269490731826735663e-01,1.659902871113486944e-01,1.989576998776416139e-01,1.944180714651313757e-01
2.424255309695430016e-01,1.598897951925685179e-01,2.386851218351847270e-01,1.584178172120609684e-01,2.005817347906427850e-01
2.436592054426261755e-01,1.266918332297961025e-01,2.292057883115861394e-01,1.910890240881662205e-01,2.093541489278254175e-01
2.909040883961167001e-01,1.247981122969754747e-01,1.986596958785361022e-01,1.623773853496767172e-01,2.232607180786950196e-01
2.126384242069561670e-01,1.126987855502624980e-01,2.156608144068755673e-01,2.440461193797650030e-01,2.149558564561407925e-01
1.969980797339212775e-01,1.878931284112579647e-01,2.358521759482148372e-01,2.353254119189401861e-01,1.439312039876657900e-01
2.508205773614280432e-01,1.478053583024863393e-01,2.207533510600341864e-01,2.232390321942670230e-01,1.573816810817843526e-01
2.819594168774771092e-01,1.236801531814127192e-01,2.222115109804456978e-01,2.027286059911811988e-01,1.694203129694832610e-01
2.310095492070161072e-01,1.232464656128555991e-01,2.634018093693008544e-01,2.075924109397100648e-01,1.747497648711173468e-01
2.394405629569855143e-01,1.432430636109679190e-01,2.673903761766616705e-01,1.722624696073083717e-01,1.776635276480765246e-01
2.344301961593893979e-01,1.789607877239883515e-01,2.240515166360630417e-01,1.748110021158332805e-01,1.877464973647259561e-01
2.156080890603512823e-01,1.782177901027518774e-01,2.211964457007177809e-01,1.772790722374141259e-01,2.076986028987648780e-01
2.962296559143164920e-01,1.463265917275961003e-01,2.240641374312685175e-01,1.336767509542243215e-01,1.997028639725945409e-01
